Month,Day,Hour,Cap and Trade,GHG Adder,GHG Rebalancing,Energy,Generation Capacity,Transmission Capacity,Distribution Capacity,Ancillary Services,Losses,Methane Leakage,Air Quality Adder,Total Levelized Value
1,1,0,23.22765735,75.06512122,-12.05151253,80.58028603,0,0,0,0.019233086,5.834012709,4.803638518,0,177.4784364
1,1,1,22.69973483,71.82221627,-12.05151253,78.93194662,0,0,0,0.020138367,5.714672935,4.593603428,0,171.7307999
1,1,2,25.46565625,82.54911599,-12.05151253,86.61945223,0,0,0,0.019817002,6.271248341,5.345153565,0,194.2189308
1,1,3,25.07540158,81.71628589,-12.05151253,85.18479999,0,0,0,0.018881803,6.16737952,5.277027744,0,191.388264
1,1,4,25.28639159,82.82514345,-12.05151253,85.64579927,0,0,0,0.018502373,6.200755867,5.350543253,0,193.2756233
1,1,5,25.74889478,82.85938612,-12.05151253,87.70244122,0,0,0,0.020486099,6.349656745,5.378211998,0,196.0075644
1,1,6,26.48605595,87.89124024,-12.05151253,90.67181156,0,0,0,0.019626153,6.564639157,5.699546149,0,205.2814067
1,1,7,26.85956335,89.58826342,-12.05151253,91.90376007,0,0,0,0.019297479,6.653832229,5.814874703,0,208.7880787
1,1,8,22.62679864,73.54973384,-12.05151253,76.86190016,0,0,0,0.017994807,5.564801572,4.685763611,0,171.2554801
1,1,9,20.69238721,66.73941038,-12.05151253,71.25687943,0,0,0,0.016562929,5.158998071,4.198681878,0,156.0114074
1,1,10,16.78877467,52.83645565,-12.05151253,59.17928112,0,0,0,0.015436434,4.284579953,3.206856081,0,124.2598714
1,1,11,16.28249292,50.6359188,-12.05151253,57.99364319,0,0,0,0.015501122,4.198739767,3.056086284,0,120.1308695
1,1,12,16.42735583,50.99038125,-12.05151253,58.289727,0,0,0,0.015578923,4.220176235,3.083898707,0,120.9756054
1,1,13,15.82318082,48.57312583,-12.05151253,56.80694361,0,0,0,0.015632473,4.112822717,2.915605032,0,116.1957979
1,1,14,16.85185843,52.69824188,-12.05151253,59.99518877,0,0,0,0.015725029,4.343651667,3.202671339,0,125.0558246
1,1,15,19.56162544,62.49905943,-12.05151253,67.82433468,0,0,0,0.016379265,4.910481831,3.899510899,0,146.659879
1,1,16,26.00592066,84.76733024,-12.05151253,89.27519474,0,0,0,0.021392701,6.463524099,5.498800827,0,199.9806507
1,1,17,28.14708212,90.56187681,-12.05151253,99.58339155,0,0,0,0.023308661,7.209837548,5.940819764,0,219.4148039
1,1,18,17.75884115,52.47235149,-12.05151253,68.03487073,0,0,0,0.021238403,4.925724641,3.240608182,0,134.4021221
1,1,19,18.162508,54.36074672,-12.05151253,69.50354759,0,0,0,0.02095411,5.032056845,3.36827604,0,138.3965768
1,1,20,17.16709144,50.27363506,-12.05151253,66.12890851,0,0,0,0.020951563,4.787732976,3.085179218,0,129.4119862
1,1,21,24.34902929,77.19844866,-12.05151253,84.49958365,0,0,0,0.021871108,6.117769856,4.984925273,0,185.1201153
1,1,22,28.59571786,93.39441572,-12.05151253,98.88203669,0,0,0,0.022883884,7.159059456,6.123581193,0,222.1261823
1,1,23,26.30476167,84.92032002,-12.05151253,91.35075652,0,0,0,0.021122666,6.613794772,5.523967802,0,202.6832109
1,2,0,24.42365955,78.5969999,-12.05151253,84.42358566,0,0,0,0.01816703,6.112267602,5.066981483,0,186.5901487
1,2,1,21.5369177,67.94971924,-12.05151253,75.68116138,0,0,0,0.018035947,5.479316084,4.313136429,0,162.9267742
1,2,2,23.46142824,75.20571258,-12.05151253,79.34559255,0,0,0,0.017671215,5.7446209,4.824490496,0,176.5480034
1,2,3,22.56115228,71.82999881,-12.05151253,76.82093182,0,0,0,0.017590435,5.561835464,4.586317867,0,169.3263141
1,2,4,22.89637471,72.38682905,-12.05151253,78.31535478,0,0,0,0.018254711,5.670031686,4.636005202,0,171.8713376
1,2,5,23.95484684,74.8658091,-12.05151253,82.67042384,0,0,0,0.020439247,5.985338686,4.833041288,0,180.2783865
1,2,6,26.28458575,83.90040904,-12.05151253,89.5687767,0,0,0,0.021058299,6.484779433,5.466034961,0,199.6741316
1,2,7,25.32224904,80.62718237,-12.05151253,88.46719905,0,0,0,0.021989496,6.405025211,5.230114082,0,194.0222467
1,2,8,22.00250869,69.36200801,-12.05151253,76.2522135,0,0,0,0.018482989,5.520660257,4.417734332,0,165.5220952
1,2,9,15.60914223,46.92257873,-12.05151253,57.0569636,0,0,0,0.01665942,4.130924164,2.81174761,0,114.4965032
1,2,10,12.30661549,35.17237311,-12.05151253,48.34459296,0,0,0,0.016122489,3.50014853,1.973310417,0,89.26165047
1,2,11,11.59493548,32.83372665,-12.05151253,46.12430014,0,0,0,0.016302829,3.33939933,1.803407232,0,83.66055912
1,2,12,16.20056011,50.0422421,-12.05151253,57.86266176,0,0,0,0.01571603,4.189256712,3.018454835,0,119.277379
1,2,13,10.16192212,27.24998021,-12.05151253,41.51463789,0,0,0,0.015678352,3.005659783,1.412573711,0,71.30893952
1,2,14,13.6365056,40.81784417,-12.05151253,50.90690288,0,0,0,0.015203527,3.685659768,2.361838034,0,99.37244144
1,2,15,11.49359269,32.3773716,-12.05151253,45.514551,0,0,0,0.015690323,3.295253493,1.772343463,0,82.41729003
1,2,16,19.69720974,60.49882239,-12.05151253,71.02202652,0,0,0,0.02009564,5.14199472,3.795649742,0,148.1242862
1,2,17,25.59944471,81.91687674,-12.05151253,89.82881004,0,0,0,0.020641126,6.503605847,5.317389857,0,197.1352558
1,2,18,23.48886368,73.94355977,-12.05151253,81.45279263,0,0,0,0.02035697,5.897182187,4.755716738,0,177.5069594
1,2,19,20.9648992,65.72811163,-12.05151253,74.24440132,0,0,0,0.018441339,5.375294655,4.157531456,0,158.4371671
1,2,20,23.26895345,75.2676777,-12.05151253,80.37194225,0,0,0,0.018074023,5.818928619,4.817221107,0,177.5112846
1,2,21,17.07440716,51.47434724,-12.05151253,63.48583184,0,0,0,0.020862509,4.596374225,3.146896372,0,127.7472068
1,2,22,21.41864017,68.27536418,-12.05151253,74.04393971,0,0,0,0.019203668,5.360781235,4.324686794,0,161.3911032
1,2,23,20.66039086,65.87950067,-12.05151253,70.89752018,0,0,0,0.017342727,5.132980461,4.14900271,0,154.6852251
1,3,0,21.66290954,69.80459447,-12.05151253,73.92173587,0,0,0,0.017352861,5.351933677,4.423470725,0,163.1304846
1,3,1,21.10610749,68.20723166,-12.05151253,72.27282145,0,0,0,0.017154951,5.232552273,4.303483742,0,159.087839
1,3,2,20.77142013,66.98167632,-12.05151253,71.01939081,0,0,0,0.016868658,5.141803894,4.216578224,0,156.0962255
1,3,3,20.74294341,66.68882422,-12.05151253,70.88753678,0,0,0,0.016817586,5.132257663,4.198680209,0,155.6155473
1,3,4,20.44572604,65.45598004,-12.05151253,70.18725199,0,0,0,0.016884299,5.081557044,4.113455781,0,153.2493427
1,3,5,21.06320678,66.63908591,-12.05151253,72.64406545,0,0,0,0.017592336,5.259430338,4.213748455,0,157.7856167
1,3,6,21.92591263,69.45886645,-12.05151253,76.13760101,0,0,0,0.018682396,5.512362313,4.418862947,0,165.4207752
1,3,7,16.90364375,51.90012389,-12.05151253,61.59543483,0,0,0,0.017216229,4.459509482,3.161100609,0,125.9855162
1,3,8,12.73450546,37.09202042,-12.05151253,49.07048262,0,0,0,0.01534276,3.552702942,2.104068244,0,92.51760992
1,3,9,9.28065033,23.31087821,-12.05151253,38.7046935,0,0,0,0.014926796,2.802219809,1.144078891,0,63.205935
1,3,10,9.222491171,23.1101258,-12.05151253,38.48796179,0,0,0,0.015077086,2.786528434,1.129657517,0,62.70032927
1,3,11,6.446805572,10.14973269,-12.05151253,28.60030472,0,0,0,0.014161969,2.070662062,0.253157933,0,35.48331242
1,3,12,5.005546462,3.13039785,-12.05151253,23.1062551,0,0,0,0.013715846,1.672892869,-0.21809715,0,20.65919844
1,3,13,4.451867502,1.682283269,-12.05151253,20.76085111,0,0,0,0.01315637,1.503085621,-0.32959705,0,16.03013429
1,3,14,4.374007045,0.92907285,-12.05151253,20.5038661,0,0,0,0.013412349,1.484479906,-0.375887698,0,14.87743802
1,3,15,6.70068757,11.98695689,-12.05151253,29.5233199,0,0,0,0.014339189,2.137488361,0.369632548,0,38.68091193
1,3,16,22.75630999,72.23081135,-12.05151253,79.00770672,0,0,0,0.020093616,5.720157967,4.61951341,0,172.3030805
1,3,17,28.04525954,90.6450889,-12.05151253,99.40008548,0,0,0,0.021410499,7.196566189,5.93978316,0,219.1966812
1,3,18,18.21022094,55.09210332,-12.05151253,68.81300124,0,0,0,0.020277025,4.98206129,3.411670213,0,138.4778215
1,3,19,18.48917678,57.03160956,-12.05151253,69.89872252,0,0,0,0.019940085,5.06066751,3.535238551,0,141.9838425
1,3,20,23.90085889,77.24444071,-12.05151253,82.16618105,0,0,0,0.019423817,5.948831508,4.96252394,0,182.1907474
1,3,21,23.56292032,75.90400313,-12.05151253,81.35238839,0,0,0,0.019260947,5.889912919,4.869038388,0,179.5460116
1,3,22,24.12921127,77.38942023,-12.05151253,86.59199799,0,0,0,0.020891784,6.269260655,4.983318527,0,187.3325879
1,3,23,25.37767503,79.23118323,-12.05151253,88.34554867,0,0,0,0.023182345,6.396217724,5.155444157,0,192.4777386
1,4,0,26.79470418,84.34851928,-12.05151253,94.34732809,0,0,0,0.024079272,6.830746554,5.519408299,0,205.8132731
1,4,1,26.05404611,82.97773238,-12.05151253,91.29939955,0,0,0,0.023325062,6.610076527,5.401800814,0,200.3148679
1,4,2,27.97256388,89.80809409,-12.05151253,101.6028401,0,0,0,0.022089918,7.356045621,5.889113401,0,220.5992345
1,4,3,26.58561527,84.7417401,-12.05151253,92.67859675,0,0,0,0.022206115,6.709930405,5.529664446,0,204.2162406
1,4,4,28.25667458,91.60311173,-12.05151253,98.13598021,0,0,0,0.022611526,7.105044968,6.00492085,0,219.0768313
1,4,5,28.46500175,91.95084718,-12.05151253,100.7614276,0,0,0,0.02380774,7.295127359,6.035893537,0,222.4805926
1,4,6,23.44276066,70.78510143,-12.05151253,91.36272609,0,0,0,0.026716081,6.614661369,4.57722267,0,184.7576758
1,4,7,19.0410943,54.07591444,-12.05151253,70.21559785,0,0,0,0.022570503,5.083609284,3.401348139,0,139.788622
1,4,8,19.53916433,61.47568162,-12.05151253,69.58686772,0,0,0,0.019015521,5.038089223,3.841257672,0,147.4485636
1,4,9,8.282333757,18.13679589,-12.05151253,35.56741792,0,0,0,0.017056411,2.575081057,0.800276273,0,53.32744878
1,4,10,7.691377739,16.47427025,-12.05151253,33.1703426,0,0,0,0.015820609,2.401532804,0.674757345,0,48.37658881
1,4,11,5.967994604,8.819491797,-12.05151253,26.41062139,0,0,0,0.01500556,1.912128988,0.152393744,0,31.22612355
1,4,12,5.301633524,5.57266427,-12.05151253,23.91175556,0,0,0,0.014858737,1.731211103,-0.065570861,0,24.4150398
1,4,13,5.006411282,4.824179193,-12.05151253,22.64240093,0,0,0,0.014574709,1.639309827,-0.123705359,0,21.95165805
1,4,14,3.749329212,1.824119966,-12.05151253,17.74434795,0,0,0,0.014068873,1.284690791,-0.360828129,0,12.20421613
1,4,15,4.548927117,1.085895476,-12.05151253,21.41645332,0,0,0,0.014786851,1.550551221,-0.35740963,0,16.20769182
1,4,16,22.18986519,69.37607267,-12.05151253,79.06080325,0,0,0,0.02127464,5.724002156,4.42895349,0,168.7494589
1,4,17,29.37497614,92.04638448,-12.05151253,110.8062077,0,0,0,0.027924389,8.022369435,6.091900538,0,234.3182501
1,4,18,16.55082547,40.71699997,-12.05151253,73.65563172,0,0,0,0.028662826,5.332667737,2.518548629,0,126.7518238
1,4,19,18.25978475,54.0247587,-12.05151253,66.34052513,0,0,0,0.020653805,4.803054019,3.354979822,0,134.7522437
1,4,20,23.44735354,74.29813015,-12.05151253,83.16865917,0,0,0,0.022435502,6.021410924,4.773154194,0,179.679631
1,4,21,24.53839324,78.58811709,-12.05151253,84.94239281,0,0,0,0.021513023,6.14982924,5.072877377,0,187.2616102
1,4,22,26.04855879,84.44610863,-12.05151253,89.66374875,0,0,0,0.02155125,6.491655409,5.483283727,0,200.103394
1,4,23,24.98157824,80.73404679,-12.05151253,85.70718739,0,0,0,0.021124969,6.205200367,5.217091066,0,190.8147163
1,5,0,24.04327096,76.75459179,-12.05151253,83.8712551,0,0,0,0.021244821,6.072278869,4.943171707,0,183.6543007
1,5,1,25.35005403,82.12069759,-12.05151253,86.8480273,0,0,0,0.020700933,6.287797176,5.314851617,0,193.8906161
1,5,2,26.60067133,86.96261791,-12.05151253,90.71231665,0,0,0,0.020736898,6.567571726,5.654205962,0,204.4666079
1,5,3,25.93480917,83.68461685,-12.05151253,88.38768605,0,0,0,0.020622717,6.39926847,5.434532781,0,197.8100235
1,5,4,25.75711136,83.6763173,-12.05151253,88.45873541,0,0,0,0.020646559,6.404412444,5.424172728,0,197.6898833
1,5,5,26.43093285,85.66627603,-12.05151253,90.69289177,0,0,0,0.021037717,6.566165364,5.572545286,0,202.8983365
1,5,6,25.34615375,78.70622029,-12.05151253,93.91425243,0,0,0,0.022224441,6.799391876,5.124447986,0,197.8611782
1,5,7,19.00436581,53.68628477,-12.05151253,70.29021677,0,0,0,0.021659303,5.089011694,3.377599989,0,139.4176258
1,5,8,17.64975707,54.1785313,-12.05151253,64.73827668,0,0,0,0.018062966,4.687051232,3.329566414,0,132.5497331
1,5,9,13.28144873,37.50855184,-12.05151253,50.06203923,0,0,0,0.015758576,3.62449164,2.157733784,0,94.59851126
1,5,10,11.1412784,29.76320605,-12.05151253,44.29217205,0,0,0,0.015542226,3.206753256,1.607110536,0,77.97454998
1,5,11,8.610433289,18.21896359,-12.05151253,35.97687833,0,0,0,0.015088735,2.604725991,0.823128158,0,54.19770555
1,5,12,5.910338771,6.682205339,-12.05151253,26.94874796,0,0,0,0.014624823,1.951089353,0.030135459,0,29.48562917
1,5,13,4.704566465,2.841828666,-12.05151253,21.81404015,0,0,0,0.014101923,1.579336507,-0.250935039,0,18.65142614
1,5,14,3.921842701,0.095886378,-12.05151253,18.64454971,0,0,0,0.013829688,1.349865399,-0.447481738,0,11.5269796
1,5,15,4.743125423,1.896887854,-12.05151253,22.08637176,0,0,0,0.014156355,1.599053316,-0.301420509,0,17.98666167
1,5,16,22.93689452,71.30701628,-12.05151253,80.89823134,0,0,0,0.020911613,5.857031949,4.578116584,0,173.5466898
1,5,17,29.9785379,94.09245616,-12.05151253,117.1074001,0,0,0,0.027185823,8.478575765,6.239485121,0,243.8721283
1,5,18,23.11096545,73.47901176,-12.05151253,81.77066689,0,0,0,0.021359053,5.920196283,4.708792483,0,176.9594794
1,5,19,24.38273463,77.07870545,-12.05151253,84.79608924,0,0,0,0.022006356,6.139236861,4.980132964,0,185.347393
1,5,20,19.03362279,56.79058532,-12.05151253,71.10930728,0,0,0,0.021752451,5.148313847,3.552139144,0,143.6042083
1,5,21,24.71957247,78.7432111,-12.05151253,85.93826078,0,0,0,0.021486501,6.221930081,5.091607797,0,188.6845562
1,5,22,28.79734406,90.78020384,-12.05151253,103.0533504,0,0,0,0.025917625,7.461062571,5.98920017,0,224.0555662
1,5,23,29.10500735,93.42421144,-12.05151253,102.597746,0,0,0,0.024655681,7.428076812,6.153608238,0,226.681793
1,6,0,18.69331826,56.72960849,-12.05151253,70.89459482,0,0,0,0.021442035,5.132768665,3.529787772,0,142.9500075
1,6,1,16.80566476,50.92272459,-12.05151253,64.62650033,0,0,0,0.020486715,4.678958624,3.101202039,0,128.1040245
1,6,2,24.03026923,77.99982951,-12.05151253,82.93582833,0,0,0,0.020325935,6.004553971,5.011807252,0,183.9511017
1,6,3,24.49331245,79.10292206,-12.05151253,83.32679868,0,0,0,0.020327114,6.032860225,5.099041014,0,186.023749
1,6,4,22.6703961,71.93502481,-12.05151253,78.37653689,0,0,0,0.020921641,5.674461271,4.598252697,0,171.2240809
1,6,5,20.87387887,65.42396578,-12.05151253,74.17998976,0,0,0,0.021027965,5.370631259,4.135520699,0,157.9535018
1,6,6,22.32780169,70.96930373,-12.05151253,78.67227832,0,0,0,0.020465086,5.69587295,4.525379523,0,170.1595888
1,6,7,20.18926458,63.51877582,-12.05151253,72.73107645,0,0,0,0.019955315,5.265729935,3.991268602,0,153.6645582
1,6,8,16.55959789,50.6362936,-12.05151253,60.36854443,0,0,0,0.018170682,4.370682617,3.071541908,0,122.9733186
1,6,9,14.29197457,43.88369406,-12.05151253,53.08680551,0,0,0,0.016887127,3.843484719,2.569115495,0,105.640449
1,6,10,10.8587477,31.21398154,-12.05151253,43.15838045,0,0,0,0.015456428,3.124666745,1.672181771,0,77.9919021
1,6,11,10.53899255,29.35363227,-12.05151253,42.05438426,0,0,0,0.015396444,3.04473742,1.550749954,0,74.50638036
1,6,12,9.64506029,25.90503096,-12.05151253,39.40051362,0,0,0,0.015426227,2.852597186,1.308870835,0,67.07598658
1,6,13,11.38091727,33.35480427,-12.05151253,44.83245205,0,0,0,0.015201875,3.245869528,1.820510442,0,82.59824291
1,6,14,11.18248192,32.18457419,-12.05151253,44.23842681,0,0,0,0.015564235,3.202862101,1.744275777,0,80.5166725
1,6,15,11.56933832,33.50936985,-12.05151253,45.65166619,0,0,0,0.016179177,3.305180632,1.839614797,0,83.83983643
1,6,16,23.18231128,75.12910018,-12.05151253,80.09275717,0,0,0,0.020023917,5.798715619,4.80467637,0,176.976072
1,6,17,26.59735529,83.11080227,-12.05151253,94.51751962,0,0,0,0.026285052,6.84306842,5.439475128,0,204.4829932
1,6,18,22.43192207,68.32709145,-12.05151253,79.28664258,0,0,0,0.024359955,5.740352923,4.384007805,0,168.1428642
1,6,19,23.65554845,75.85930678,-12.05151253,82.4269614,0,0,0,0.020877934,5.967712005,4.871708188,0,180.7506022
1,6,20,23.30612428,74.78836456,-12.05151253,80.53738241,0,0,0,0.019433502,5.830906487,4.792593781,0,177.2232925
1,6,21,22.61252596,71.87097339,-12.05151253,78.22735258,0,0,0,0.019433834,5.663660327,4.591461666,0,170.9338952
1,6,22,21.9397038,67.43505138,-12.05151253,79.62143379,0,0,0,0.02343929,5.764591807,4.306904615,0,167.0396122
1,6,23,26.81507985,88.25525248,-12.05151253,93.10116158,0,0,0,0.021213718,6.740524099,5.738148263,0,208.6198675
1,7,0,24.5456274,80.3121173,-12.05151253,85.06554703,0,0,0,0.020964594,6.158745605,5.169307132,0,189.2207965
1,7,1,24.86546335,81.38412469,-12.05151253,86.06365424,0,0,0,0.020825901,6.231008567,5.246832806,0,191.760397
1,7,2,23.36712124,75.49376968,-12.05151253,81.59200977,0,0,0,0.020484705,5.907261507,4.835282376,0,179.1644167
1,7,3,24.82425046,79.95926543,-12.05151253,84.44010968,0,0,0,0.020554487,6.113463941,5.165172587,0,188.4713041
1,7,4,24.24700454,77.94205306,-12.05151253,82.93349966,0,0,0,0.020331002,6.004385375,5.02066126,0,184.1164224
1,7,5,23.76116349,76.09104891,-12.05151253,81.7074668,0,0,0,0.020556384,5.915620596,4.890498983,0,180.3348426
1,7,6,25.81508011,83.84841759,-12.05151253,88.27570535,0,0,0,0.021302377,6.391161067,5.436987574,0,197.7371415
1,7,7,25.29300135,82.14274963,-12.05151253,87.1249907,0,0,0,0.021178056,6.307849327,5.312902082,0,194.1511586
1,7,8,11.09012458,31.63547299,-12.05151253,43.99781577,0,0,0,0.015257095,3.185441862,1.708546537,0,79.5811463
1,7,9,6.909586643,14.99212561,-12.05151253,30.01420168,0,0,0,0.013635134,2.173028202,0.548656124,0,42.59972086
1,7,10,6.589376045,13.7016171,-12.05151253,28.5485592,0,0,0,0.013406127,2.066915686,0.45893907,0,39.32730069
1,7,11,4.378613066,2.414881239,-12.05151253,20.33242624,0,0,0,0.012981398,1.47206766,-0.292871615,0,16.26658545
1,7,12,4.269498854,2.349612705,-12.05151253,19.84998678,0,0,0,0.012754713,1.437139043,-0.302584734,0,15.56489483
1,7,13,4.510649131,3.292725093,-12.05151253,20.82436481,0,0,0,0.0128537,1.507684012,-0.236621304,0,17.86014291
1,7,14,4.410587717,3.096336487,-12.05151253,20.38668623,0,0,0,0.012606494,1.475996083,-0.25313357,0,17.07756691
1,7,15,8.368649644,21.70072546,-12.05151253,34.52927241,0,0,0,0.014055905,2.499919323,1.003594945,0,56.06470515
1,7,16,25.74984157,84.24443662,-12.05151253,87.71300085,0,0,0,0.019887154,6.350421262,5.455412047,0,197.481487
1,7,17,29.11681462,90.85404219,-12.05151253,104.2581382,0,0,0,0.027854061,7.548289206,6.011107476,0,225.7647332
1,7,18,29.86191669,93.90456815,-12.05151253,112.0003567,0,0,0,0.028453915,8.108825823,6.222523958,0,238.0751327
1,7,19,25.88455901,86.94022007,-12.05151253,90.14114365,0,0,0,0.019992058,6.5262188,5.613070946,0,203.073692
1,7,20,22.38689074,71.32511528,-12.05151253,77.84164717,0,0,0,0.019425925,5.635735255,4.548489487,0,169.7057913
1,7,21,20.48550371,63.64560101,-12.05151253,72.74921246,0,0,0,0.020152472,5.267042982,4.014833285,0,154.1308334
1,7,22,21.76147702,67.53078717,-12.05151253,75.89145378,0,0,0,0.020571398,5.494541253,4.302309867,0,162.949628
1,7,23,21.56796797,67.58678191,-12.05151253,74.63888768,0,0,0,0.020061111,5.403855468,4.29465032,0,161.4606919
1,8,0,17.79832216,56.13343709,-12.05151253,61.90309916,0,0,0,0.016891428,4.481784379,3.446729742,0,131.7287514
1,8,1,17.92028298,56.31101691,-12.05151253,62.40783827,0,0,0,0.017385126,4.518327491,3.463414156,0,132.5867524
1,8,2,17.62135633,54.9784321,-12.05151253,61.90722627,0,0,0,0.016931721,4.482083182,3.372538968,0,130.327056
1,8,3,21.87094841,70.81231627,-12.05151253,74.4921112,0,0,0,0.017847812,5.393228851,4.491188595,0,165.0261286
1,8,4,22.76746666,72.59407637,-12.05151253,77.56258483,0,0,0,0.01949511,5.615531142,4.640368699,0,171.1480103
1,8,5,18.68831143,58.51426705,-12.05151253,65.46981407,0,0,0,0.018447351,4.740014539,3.628914373,0,139.0082563
1,8,6,18.64429495,57.39697949,-12.05151253,66.32062106,0,0,0,0.019311736,4.801612965,3.564229738,0,138.6955374
1,8,7,22.34463524,71.46076383,-12.05151253,77.1086992,0,0,0,0.019953518,5.582669822,4.55369148,0,169.0189006
1,8,8,11.07678026,32.54465834,-12.05151253,43.64650456,0,0,0,0.014547238,3.16000693,1.758444882,0,80.14942968
1,8,9,7.924828728,18.91937668,-12.05151253,32.89229794,0,0,0,0.013849353,2.381402371,0.823952993,0,50.90419553
1,8,10,6.402550827,11.7800947,-12.05151253,27.95412641,0,0,0,0.013661894,2.023878752,0.341504108,0,36.46430416
1,8,11,5.431527779,7.216316727,-12.05151253,24.26510683,0,0,0,0.013569897,1.756793734,0.033215691,0,26.66501812
1,8,12,5.189135687,5.837367747,-12.05151253,23.37593431,0,0,0,0.013327487,1.692417644,-0.057093007,0,23.99957734
1,8,13,4.652277047,3.925092323,-12.05151253,21.32461728,0,0,0,0.01279716,1.543902291,-0.193509774,0,19.21366379
1,8,14,4.189162754,2.198460858,-12.05151253,19.50835,0,0,0,0.012678562,1.41240454,-0.315478613,0,14.95406556
1,8,15,4.456800176,3.359485736,-12.05151253,20.69206515,0,0,0,0.012955957,1.498105517,-0.235902123,0,17.73199788
1,8,16,18.8650856,59.96132851,-12.05151253,68.2598056,0,0,0,0.019654649,4.942009925,3.719362017,0,143.7157338
1,8,17,22.99310518,75.04264135,-12.05151253,80.41182452,0,0,0,0.019163993,5.821816095,4.789321834,0,177.0263604
1,8,18,21.07642602,66.05505016,-12.05151253,74.18801946,0,0,0,0.020873337,5.371212609,4.181953975,0,158.842023
1,8,19,20.21694099,64.40546976,-12.05151253,70.55534996,0,0,0,0.018700367,5.108207337,4.042199031,0,152.2953549
1,8,20,20.97860472,66.95881695,-12.05151253,72.86123784,0,0,0,0.019036245,5.27515362,4.226845139,0,158.268182
1,8,21,21.19477693,66.65780098,-12.05151253,73.89197864,0,0,0,0.020619414,5.349779253,4.222119341,0,159.285562
1,8,22,23.24934019,74.26016941,-12.05151253,81.39903491,0,0,0,0.020754478,5.893290128,4.760010437,0,177.531087
1,8,23,22.5722125,71.70062879,-12.05151253,79.17487148,0,0,0,0.020297235,5.732260695,4.579728011,0,171.7284862
1,9,0,23.51232791,75.36686893,-12.05151253,81.91308475,0,0,0,0.020442204,5.930507336,4.836302016,0,179.5280206
1,9,1,22.84952508,72.94816615,-12.05151253,79.46852644,0,0,0,0.019650126,5.753521314,4.664662153,0,173.6525387
1,9,2,23.16680978,74.46706756,-12.05151253,78.84250496,0,0,0,0.019312017,5.708197359,4.76693772,0,174.9193169
1,9,3,21.60573689,68.08717278,-12.05151253,74.42332886,0,0,0,0.019636266,5.388249009,4.324625821,0,161.7972371
1,9,4,21.76721421,68.28222347,-12.05151253,75.26789768,0,0,0,0.019960629,5.449395792,4.344484431,0,163.0796637
1,9,5,23.49236359,74.91439423,-12.05151253,80.50471884,0,0,0,0.02018601,5.828541644,4.809987162,0,177.5186789
1,9,6,26.64620068,89.41563691,-12.05151253,98.82108208,0,0,0,0.019651935,7.154646342,5.793375105,0,215.7990805
1,9,7,22.79404028,74.30519708,-12.05151253,78.362104,0,0,0,0.018712111,5.673416329,4.737158273,0,173.8391155
1,9,8,19.0945988,60.52025352,-12.05151253,66.56374858,0,0,0,0.017668823,4.819215397,3.763278026,0,142.7272506
1,9,9,15.16830393,47.12189696,-12.05151253,54.26679526,0,0,0,0.015133248,3.928915977,2.798294942,0,111.2478278
1,9,10,15.30869714,47.91954475,-12.05151253,54.77314763,0,0,0,0.015078273,3.965575889,2.850543825,0,112.781075
1,9,11,14.37245274,43.67453735,-12.05151253,51.9078248,0,0,0,0.015036388,3.758126515,2.5619481,0,104.2384134
1,9,12,14.67385502,45.29439913,-12.05151253,52.87913186,0,0,0,0.015050594,3.828449146,2.668962508,0,107.3083357
1,9,13,12.53087268,36.92716981,-12.05151253,47.11434392,0,0,0,0.014823477,3.4110785,2.083543718,0,90.03031957
1,9,14,11.26955094,31.63801597,-12.05151253,43.57326103,0,0,0,0.014922121,3.154704099,1.718682229,0,79.31762386
1,9,15,15.4120898,47.90446632,-12.05151253,55.04711327,0,0,0,0.015196309,3.985411,2.855462928,0,113.1682271
1,9,16,24.64815789,80.53679488,-12.05151253,85.36014047,0,0,0,0.02071997,6.18007417,5.187532621,0,189.8819075
1,9,17,29.80763139,94.7682008,-12.05151253,105.6901376,0,0,0,0.026794127,7.651965959,6.267604605,0,232.1608219
1,9,18,16.70397676,49.34226432,-12.05151253,64.23862812,0,0,0,0.020488991,4.650876676,3.00750638,0,125.9122287
1,9,19,16.20983832,48.16800099,-12.05151253,61.84067347,0,0,0,0.019096591,4.477264759,2.914576401,0,121.577938
1,9,20,16.11367827,47.70679739,-12.05151253,61.43922354,0,0,0,0.019147264,4.448199784,2.883531246,0,120.559065
1,9,21,24.19174931,77.68737619,-12.05151253,81.83600461,0,0,0,0.019114509,5.924926734,5.003398042,0,182.6110569
1,9,22,23.80609889,75.69548594,-12.05151253,81.03831339,0,0,0,0.020124215,5.86717389,4.870969027,0,179.2466528
1,9,23,22.22253723,70.71059086,-12.05151253,76.66973519,0,0,0,0.019449302,5.550888828,4.505105987,0,167.6267949
1,10,0,25.67305584,84.21630036,-12.05151253,88.10563231,0,0,0,0.020024344,6.37884778,5.449567892,0,197.791916
1,10,1,23.6903672,76.5772096,-12.05151253,81.91036936,0,0,0,0.019067289,5.930310741,4.91363478,0,180.9894464
1,10,2,23.5722301,75.69802452,-12.05151253,79.87280604,0,0,0,0.018782591,5.782791158,4.858083934,0,177.7512058
1,10,3,22.54558727,71.91679476,-12.05151253,76.79114648,0,0,0,0.018596385,5.559679005,4.590285431,0,169.3705768
